customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,InternetService,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
5016-LIPDW,Male,0,Yes,Yes,57,Yes,No,One year,No,Mailed check,19.4,1061.6,No
6481-LXPWL,Male,0,Yes,Yes,56,No,DSL,One year,Yes,Credit card (automatic),36.1,1971.5,No
5161-UBZXI,Male,0,Yes,Yes,69,Yes,Fiber optic,Two year,Yes,Credit card (automatic),106.35,7261.75,No
5939-XAIXZ,Female,0,No,No,19,Yes,DSL,Month-to-month,Yes,Mailed check,56.1,1033.9,No
8207-VVMYB,Female,0,Yes,No,70,Yes,No,Two year,Yes,Bank transfer (automatic),26,2006.95,No
1087-UDSIH,Female,0,No,No,3,Yes,No,Month-to-month,Yes,Mailed check,19.6,59.75,Yes
5269-NRGDP,Male,0,Yes,Yes,42,Yes,DSL,One year,No,Electronic check,73.15,3088.25,No
2121-JAFOM,Female,0,Yes,No,72,Yes,Fiber optic,Two year,Yes,Credit card (automatic),115.55,8312.4,No
5445-PZWGX,Male,0,No,No,62,Yes,Fiber optic,One year,No,Electronic check,102,6529.25,Yes
5955-EPOAZ,Female,0,No,No,6,Yes,No,Month-to-month,Yes,Mailed check,20.95,109.5,No
9135-HSWOC,Male,0,Yes,Yes,64,Yes,No,Two year,Yes,Bank transfer (automatic),19.7,1274.05,No
8582-KRHPJ,Male,0,No,No,50,No,DSL,Month-to-month,Yes,Mailed check,35,1782.4,No
5811-IWXYM,Female,0,Yes,Yes,52,Yes,Fiber optic,One year,No,Bank transfer (automatic),101.25,5301.1,No
7044-YAACC,Male,1,Yes,No,4,Yes,Fiber optic,Month-to-month,Yes,Electronic check,70.2,280.35,No
8189-XRIKE,Female,1,No,No,32,Yes,Fiber optic,Month-to-month,No,Electronic check,90.95,2897.95,No
1506-YJTYT,Male,0,Yes,Yes,45,Yes,DSL,Two year,No,Credit card (automatic),73.85,3371,No
5442-UTCVD,Male,0,No,Yes,3,Yes,Fiber optic,Month-to-month,No,Electronic check,91.85,257.05,Yes
7734-DBOAI,Female,0,Yes,Yes,1,No,DSL,Month-to-month,No,Electronic check,40.1,40.1,Yes
2192-OZITF,Female,0,No,No,45,Yes,DSL,Two year,No,Mailed check,73.55,3349.1,No
2186-QZEYA,Female,1,No,No,29,Yes,DSL,Month-to-month,Yes,Bank transfer (automatic),58.55,1718.95,No
1131-ALZWV,Female,0,No,No,24,Yes,No,One year,No,Bank transfer (automatic),24.6,605.25,No
7729-XBTWX,Male,0,Yes,Yes,66,Yes,No,Two year,Yes,Mailed check,19.75,1344.5,No
0559-CKHUS,Female,0,Yes,No,29,Yes,No,Two year,Yes,Mailed check,19.55,521.8,No
6288-LBEAR,Female,0,No,No,23,Yes,Fiber optic,Month-to-month,Yes,Mailed check,79.1,1783.75,No
4597-NUCQV,Male,1,No,No,24,Yes,Fiber optic,Month-to-month,Yes,Electronic check,101.25,2440.15,Yes
8413-YNHNV,Male,0,No,No,69,Yes,DSL,Two year,No,Mailed check,90.65,6322.1,No
5808-TOTXO,Female,0,No,Yes,3,Yes,No,One year,Yes,Credit card (automatic),20.55,57.4,No
5324-KTGCG,Male,0,Yes,No,71,Yes,No,One year,No,Electronic check,20.85,1539.75,No
7394-LWLYN,Female,0,No,No,2,Yes,Fiber optic,Month-to-month,Yes,Electronic check,70.15,123.8,No
2979-SXESE,Female,0,Yes,Yes,17,Yes,Fiber optic,Month-to-month,No,Electronic check,94.4,1607.2,Yes
4013-TLDHQ,Male,0,No,No,19,Yes,Fiber optic,Month-to-month,Yes,Electronic check,78.25,1490.95,Yes
4194-FJARJ,Female,0,Yes,Yes,54,Yes,DSL,Two year,No,Bank transfer (automatic),60,3273.95,No
5325-UWTWJ,Male,0,Yes,No,31,Yes,Fiber optic,Month-to-month,Yes,Credit card (automatic),90.55,2929.75,No
9208-OLGAQ,Female,1,No,No,18,Yes,Fiber optic,Month-to-month,Yes,Electronic check,84.95,1443.65,No
2674-MLXMN,Female,1,No,No,71,Yes,Fiber optic,Month-to-month,Yes,Credit card (automatic),99.65,6951.15,No
3754-DXMRT,Male,1,No,No,2,Yes,DSL,Month-to-month,Yes,Electronic check,44.15,92.65,Yes
5792-JALQC,Female,1,No,No,52,Yes,DSL,Two year,No,Bank transfer (automatic),59.85,3103.25,No
4302-ZYFEL,Male,0,Yes,Yes,69,Yes,No,One year,Yes,Credit card (automatic),20.55,1403.1,No
4366-CTOUZ,Female,0,No,No,50,Yes,Fiber optic,Two year,Yes,Mailed check,100.2,5038.45,No
0096-BXERS,Female,0,Yes,No,6,Yes,DSL,Month-to-month,No,Electronic check,50.35,314.55,No
8680-CGLTP,Male,0,No,No,29,Yes,DSL,One year,Yes,Electronic check,58.75,1696.2,No
3340-QBBFM,Male,1,Yes,No,36,Yes,DSL,One year,No,Credit card (automatic),54.1,1992.85,No
1704-NRWYE,Female,1,No,No,9,Yes,Fiber optic,Month-to-month,Yes,Electronic check,80.85,751.65,Yes
8200-KLNYW,Female,0,Yes,No,21,Yes,DSL,One year,No,Mailed check,80.9,1714.95,No
9896-UYMIE,Male,0,No,No,66,Yes,Fiber optic,One year,Yes,Bank transfer (automatic),114.3,7383.7,No
7481-ATQQS,Female,1,No,No,49,Yes,Fiber optic,Month-to-month,Yes,Credit card (automatic),90.85,4515.85,Yes
8642-GVWRF,Female,0,Yes,No,2,Yes,Fiber optic,Month-to-month,No,Bank transfer (automatic),79.7,165,Yes
3400-ESFUW,Male,0,Yes,Yes,55,Yes,DSL,Two year,No,Bank transfer (automatic),57.55,3046.4,Yes
5868-YTYKS,Male,0,No,Yes,1,Yes,No,Month-to-month,Yes,Mailed check,20.25,20.25,No
0228-MAUWC,Male,0,No,No,19,Yes,DSL,Month-to-month,No,Electronic check,59.55,1144.6,No
5215-LNLDJ,Female,0,Yes,Yes,7,No,DSL,Month-to-month,Yes,Electronic check,24.7,149.05,No
7576-JMYWV,Female,1,Yes,Yes,46,Yes,Fiber optic,Month-to-month,Yes,Electronic check,110.2,4972.1,No
1850-AKQEP,Male,0,No,Yes,8,Yes,No,Month-to-month,No,Mailed check,20.35,178.7,No
5227-JSCFE,Male,1,Yes,No,71,No,DSL,Two year,No,Credit card (automatic),46.35,3353.4,No
8042-RNLKO,Male,0,No,No,66,Yes,No,One year,No,Bank transfer (automatic),25.45,1699.15,No
1792-UXAFY,Female,1,No,No,17,Yes,Fiber optic,Month-to-month,Yes,Electronic check,89.15,1496.9,Yes
0515-YPMCW,Male,0,No,Yes,1,Yes,Fiber optic,Month-to-month,Yes,Mailed check,70.45,70.45,Yes
4729-XKASR,Male,0,No,Yes,1,No,DSL,Month-to-month,No,Electronic check,24.75,24.75,Yes
4749-OJKQU,Female,0,No,No,4,Yes,Fiber optic,Month-to-month,Yes,Electronic check,75.65,302.35,No
0577-WHMEV,Female,0,Yes,No,16,Yes,Fiber optic,Month-to-month,No,Electronic check,90.7,1374.9,No
2263-SFSQZ,Male,0,Yes,Yes,51,Yes,No,Two year,Yes,Mailed check,24.95,1222.25,No
3397-AVTKU,Male,0,No,No,43,Yes,DSL,Two year,Yes,Electronic check,60,2548.55,No
9837-BMCLM,Male,0,No,No,3,Yes,Fiber optic,Month-to-month,Yes,Electronic check,78.5,242.05,Yes
2672-OJQZP,Female,0,No,No,1,Yes,DSL,Month-to-month,No,Mailed check,44.75,44.75,No
6161-UUUTA,Male,1,No,No,3,Yes,Fiber optic,Month-to-month,Yes,Electronic check,79.9,260.9,Yes
6543-XRMYR,Female,1,No,No,30,Yes,Fiber optic,Month-to-month,Yes,Electronic check,99.7,2967.35,Yes
8280-MQRQN,Female,0,No,No,1,Yes,DSL,Month-to-month,Yes,Mailed check,50.45,50.45,Yes
4603-JANFB,Male,0,No,No,1,Yes,Fiber optic,Month-to-month,Yes,Electronic check,69.85,69.85,Yes
3606-SBKRY,Male,0,No,No,31,No,DSL,One year,Yes,Electronic check,50.05,1523.4,No
7083-YNSKY,Female,0,No,No,15,Yes,No,Month-to-month,Yes,Credit card (automatic),25.4,399.6,Yes
6937-GCDGQ,Male,0,Yes,Yes,19,Yes,DSL,One year,Yes,Bank transfer (automatic),48.95,955.6,No
5075-JSDKI,Female,0,No,No,59,Yes,No,Two year,No,Electronic check,24.45,1493.1,No
7465-ZZRVX,Male,0,No,No,1,Yes,Fiber optic,Month-to-month,Yes,Electronic check,70.35,70.35,No
3714-JTVOV,Female,1,Yes,No,42,Yes,Fiber optic,Month-to-month,Yes,Credit card (automatic),74.15,3229.4,Yes
8259-DZLIZ,Female,0,Yes,Yes,64,Yes,DSL,One year,Yes,Bank transfer (automatic),53.85,3399.85,No
4702-IOQDC,Female,0,No,No,1,Yes,Fiber optic,Month-to-month,Yes,Electronic check,70.1,70.1,Yes
2830-LEWOA,Male,0,Yes,Yes,61,Yes,Fiber optic,One year,No,Credit card (automatic),103.9,6449.15,No
5006-MXVRN,Female,0,No,No,39,Yes,No,Two year,No,Credit card (automatic),20.7,762.45,No
6917-FIJHC,Female,0,Yes,No,72,Yes,No,Two year,Yes,Mailed check,26,1776,No
3530-VWVGU,Female,0,Yes,Yes,22,Yes,No,Month-to-month,No,Mailed check,19.9,400.3,No
6368-NWMCE,Female,0,No,No,38,Yes,DSL,Month-to-month,No,Credit card (automatic),68.15,2656.3,No
0707-HOVVN,Female,1,No,No,70,Yes,DSL,Two year,Yes,Bank transfer (automatic),75.5,5212.65,No
8580-QVLOC,Female,1,Yes,Yes,72,Yes,DSL,Two year,No,Credit card (automatic),92.45,6440.25,Yes
3956-MGXOG,Female,0,No,No,28,Yes,Fiber optic,Month-to-month,Yes,Electronic check,80.6,2244.95,No
9274-UARKJ,Female,0,No,No,15,Yes,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),83.2,1130,No
3506-LCJDC,Male,0,Yes,Yes,1,Yes,No,Month-to-month,No,Bank transfer (automatic),19.95,19.95,Yes
8671-KKKOS,Female,0,Yes,No,46,No,DSL,Month-to-month,No,Electronic check,45.55,2062.15,No
7305-ZWMAJ,Male,0,Yes,No,30,Yes,No,One year,No,Credit card (automatic),20.7,587.1,No
6578-KRMAW,Male,0,No,No,32,Yes,Fiber optic,Month-to-month,Yes,Credit card (automatic),93.4,2979.3,No
9688-YGXVR,Female,0,No,No,44,Yes,Fiber optic,Month-to-month,Yes,Credit card (automatic),88.15,3973.2,No
9647-ERGBE,Female,0,Yes,Yes,30,Yes,Fiber optic,Month-to-month,Yes,Electronic check,100.05,3046.15,Yes
4355-HBJHH,Male,0,Yes,Yes,67,Yes,DSL,Two year,Yes,Electronic check,79.7,5293.4,Yes
5520-FVEWJ,Female,0,Yes,Yes,12,Yes,Fiber optic,Month-to-month,Yes,Electronic check,84.5,916.9,Yes
5827-MWCZK,Male,0,Yes,Yes,56,Yes,Fiber optic,Month-to-month,Yes,Credit card (automatic),96.95,5432.2,No
5914-XRFQB,Male,0,Yes,No,72,Yes,Fiber optic,Two year,Yes,Bank transfer (automatic),115.8,8424.9,No
4329-YPDDQ,Male,0,No,No,20,Yes,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),108.2,2203.7,No
3750-CKVKH,Male,0,No,No,2,Yes,Fiber optic,Month-to-month,Yes,Electronic check,67.75,116.65,Yes
8063-GBATB,Female,1,No,No,27,Yes,Fiber optic,Month-to-month,Yes,Electronic check,85.25,2287.25,Yes
7787-BNTZM,Male,0,No,No,6,Yes,No,Month-to-month,No,Bank transfer (automatic),20.15,130.5,No
4877-EVATK,Male,0,No,No,1,Yes,No,Month-to-month,No,Mailed check,20,20,Yes
8375-KVTHK,Male,0,Yes,No,68,Yes,Fiber optic,One year,Yes,Electronic check,100.3,6754.35,No
3181-MIZBN,Male,0,Yes,Yes,16,Yes,No,Month-to-month,No,Electronic check,19.75,313.4,No
0471-ARVMX,Female,1,Yes,No,62,Yes,Fiber optic,One year,Yes,Electronic check,104.85,6312.9,No
5650-YLIBA,Male,0,No,No,31,Yes,Fiber optic,Month-to-month,Yes,Electronic check,81.15,2640.55,No
1069-XAIEM,Female,1,No,No,1,Yes,Fiber optic,Month-to-month,Yes,Electronic check,85.05,85.05,Yes
4884-TVUQF,Female,1,No,No,57,Yes,Fiber optic,Two year,No,Credit card (automatic),101.3,5779.6,No
2432-TFSMK,Male,0,No,No,18,Yes,Fiber optic,One year,Yes,Credit card (automatic),89.6,1633,No
2889-FPWRM,Male,0,Yes,No,72,Yes,Fiber optic,One year,Yes,Bank transfer (automatic),117.8,8684.8,Yes
6987-XQSJT,Female,1,No,No,54,Yes,Fiber optic,Month-to-month,Yes,Electronic check,79.5,4370.25,Yes
4290-BSXUX,Male,0,Yes,No,3,Yes,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),79.65,251.75,Yes
0929-PECLO,Female,1,No,No,63,Yes,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),89.6,5538.8,No
1820-DJFPH,Female,0,Yes,Yes,72,Yes,No,Two year,Yes,Bank transfer (automatic),24.05,1709.15,No
9068-FHQHD,Female,0,Yes,Yes,40,Yes,No,Two year,No,Bank transfer (automatic),20.15,777.35,No
1853-UDXBW,Male,0,Yes,Yes,1,Yes,Fiber optic,Month-to-month,Yes,Electronic check,70,70,Yes
1230-QAJDW,Male,0,No,No,3,Yes,DSL,Month-to-month,Yes,Mailed check,65.25,209.9,No
5701-ZIKJE,Male,0,No,No,13,Yes,DSL,Month-to-month,Yes,Mailed check,50.55,610.75,No
5219-YIPTK,Female,0,Yes,No,33,Yes,Fiber optic,Month-to-month,Yes,Electronic check,104.4,3409.6,Yes
5172-RKOCB,Male,0,Yes,No,72,Yes,Fiber optic,Two year,Yes,Credit card (automatic),108.95,7875,No
2091-MJTFX,Female,0,Yes,Yes,30,No,DSL,Month-to-month,No,Credit card (automatic),51.2,1561.5,Yes
6743-HHQPF,Male,0,Yes,No,42,No,DSL,Month-to-month,Yes,Credit card (automatic),25.1,1097.15,No
9415-ZNBSX,Female,0,Yes,Yes,70,Yes,DSL,Two year,Yes,Bank transfer (automatic),89,6293.2,No
4018-KJYUY,Male,0,No,Yes,22,Yes,No,Month-to-month,No,Credit card (automatic),20.15,432.5,No
0722-TROQR,Female,1,No,No,4,Yes,Fiber optic,Month-to-month,Yes,Electronic check,74.9,321.75,Yes
7571-YXDAD,Female,0,No,No,2,Yes,Fiber optic,Month-to-month,No,Credit card (automatic),74.9,147.15,Yes
3884-UEBXB,Female,0,Yes,Yes,67,No,DSL,Two year,No,Bank transfer (automatic),36.15,2434.45,No
8780-RSYYU,Female,0,No,No,25,Yes,No,Month-to-month,Yes,Credit card (automatic),19.2,532.1,No
5537-UXXVS,Female,0,Yes,No,20,Yes,No,Month-to-month,No,Bank transfer (automatic),19.25,375.25,No
1791-PQHBB,Female,0,No,Yes,2,Yes,DSL,Month-to-month,Yes,Credit card (automatic),61.2,125.95,No
8701-DGLVH,Male,0,No,No,51,Yes,No,Two year,No,Mailed check,20.45,1042.65,No
0980-FEXWF,Male,0,Yes,Yes,26,Yes,DSL,One year,No,Mailed check,50.35,1285.8,No
3011-WQKSZ,Male,0,No,Yes,19,Yes,No,Month-to-month,Yes,Electronic check,20,377.55,No
6305-YLBMM,Male,0,No,No,69,Yes,Fiber optic,One year,Yes,Bank transfer (automatic),104.05,7262,Yes
7036-ZZKBD,Male,0,Yes,No,31,Yes,DSL,Month-to-month,Yes,Credit card (automatic),66.4,2019.8,No
3791-LGQCY,Female,1,Yes,No,56,Yes,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),100.65,5688.05,Yes
0265-PSUAE,Female,0,Yes,Yes,16,Yes,Fiber optic,Month-to-month,No,Bank transfer (automatic),100.7,1522.7,No
9509-MPYOD,Female,0,No,No,35,Yes,No,One year,No,Mailed check,20.75,700.45,No
9128-CPXKI,Female,0,No,No,59,Yes,Fiber optic,Two year,No,Electronic check,95.8,5655.45,No
0129-KPTWJ,Male,0,Yes,No,72,Yes,Fiber optic,Month-to-month,Yes,Electronic check,94.65,6747.35,No
5956-YHHRX,Male,1,No,No,21,Yes,Fiber optic,Month-to-month,Yes,Electronic check,104.35,2271.85,No
6008-NAIXK,Male,1,No,No,54,No,DSL,One year,Yes,Electronic check,55.45,2966.95,No
7544-ZVIKX,Male,0,Yes,Yes,58,Yes,Fiber optic,One year,Yes,Bank transfer (automatic),105.05,6004.85,No
4274-OWWYO,Male,0,No,No,1,Yes,Fiber optic,Month-to-month,Yes,Electronic check,74.35,74.35,Yes
5073-RZGBK,Female,0,Yes,Yes,50,Yes,DSL,One year,Yes,Bank transfer (automatic),80.05,4042.2,No
6119-SPUDB,Male,0,No,No,46,No,DSL,Two year,No,Mailed check,38.25,1755.35,No
6522-OIQSX,Female,0,Yes,Yes,69,No,DSL,Two year,Yes,Credit card (automatic),54.95,3772.5,No
1052-QJIBV,Female,0,Yes,Yes,71,Yes,No,Two year,No,Credit card (automatic),19.9,1397.3,No
0723-FDLAY,Male,0,No,No,44,Yes,DSL,One year,Yes,Bank transfer (automatic),85.25,3704.15,No
3050-RLLXC,Female,0,Yes,Yes,56,Yes,DSL,Two year,No,Credit card (automatic),81.25,4620.4,No
2369-UAPKZ,Male,0,No,No,5,Yes,Fiber optic,Month-to-month,No,Mailed check,104.1,541.9,Yes
6681-ZSEXG,Male,0,Yes,No,56,Yes,DSL,Two year,No,Credit card (automatic),59.5,3389.25,No
6139-ZZRBQ,Male,1,No,No,64,Yes,No,Two year,Yes,Bank transfer (automatic),20.05,1198.05,No
6116-RFVHN,Female,0,Yes,No,34,Yes,Fiber optic,Month-to-month,Yes,Electronic check,100.45,3414.65,No
0637-KVDLV,Male,0,No,No,2,Yes,Fiber optic,Month-to-month,Yes,Electronic check,76.5,162.45,Yes
8785-EPNCG,Male,0,No,No,11,Yes,No,Month-to-month,No,Credit card (automatic),23.15,245.2,Yes
1682-VCOIO,Male,0,No,No,23,Yes,No,One year,No,Mailed check,20.45,481.1,No
3569-VLDHH,Male,0,Yes,Yes,66,Yes,DSL,One year,Yes,Electronic check,75.1,5013,No
7594-LZNWR,Male,1,No,No,34,Yes,Fiber optic,Month-to-month,No,Credit card (automatic),69.15,2275.1,No
4001-TSBTV,Female,0,Yes,Yes,58,Yes,Fiber optic,Month-to-month,Yes,Electronic check,91.55,5511.65,No
2962-XPMCQ,Male,0,No,No,2,Yes,DSL,Month-to-month,Yes,Electronic check,45.15,98.5,Yes
1064-FBXNK,Male,0,Yes,Yes,1,Yes,No,One year,No,Credit card (automatic),19.85,19.85,No
2878-DHMIN,Male,0,Yes,Yes,35,Yes,No,One year,No,Electronic check,19.9,666,No
1678-FYZOW,Female,0,No,No,3,Yes,Fiber optic,Month-to-month,Yes,Electronic check,79.4,244.65,Yes
5795-BKOYE,Female,0,Yes,Yes,69,Yes,DSL,One year,No,Bank transfer (automatic),59.1,4134.7,No
8627-EHGIP,Male,0,No,No,44,No,DSL,One year,Yes,Mailed check,53.95,2375.4,Yes
5480-TBGPH,Female,0,Yes,No,24,Yes,Fiber optic,Month-to-month,Yes,Credit card (automatic),99.3,2431.35,Yes
7501-VTYLJ,Female,0,No,Yes,2,Yes,DSL,Month-to-month,No,Mailed check,51.55,106.2,No
7608-RGIRO,Male,0,No,Yes,62,Yes,No,Two year,Yes,Mailed check,24.4,1413,No
5895-QSXOD,Male,0,No,No,9,Yes,Fiber optic,Month-to-month,No,Mailed check,70.05,657.5,No
8760-ZRHKE,Female,1,Yes,Yes,71,Yes,DSL,One year,No,Electronic check,69.2,4982.5,No
1622-HSHSF,Female,0,No,No,1,Yes,No,Month-to-month,Yes,Mailed check,19.55,19.55,No
8854-CCVSQ,Male,0,No,No,18,Yes,Fiber optic,Month-to-month,Yes,Electronic check,80.65,1451.9,Yes
2284-VFLKH,Male,0,Yes,No,49,Yes,Fiber optic,One year,Yes,Credit card (automatic),99.25,4920.8,No
3892-NXAZG,Male,0,Yes,Yes,72,Yes,Fiber optic,Two year,Yes,Credit card (automatic),114.05,8289.2,No
2207-RYYRL,Male,0,Yes,Yes,52,Yes,No,Two year,No,Mailed check,24.55,1331.05,No
6729-FZWSY,Male,0,No,No,67,Yes,No,One year,Yes,Mailed check,19.45,1195.95,No
9695-IDRZR,Female,0,No,Yes,34,Yes,Fiber optic,Two year,Yes,Credit card (automatic),116.15,3946.9,No
8631-WUXGY,Female,0,No,Yes,46,Yes,Fiber optic,Month-to-month,Yes,Electronic check,99.8,4391.25,No
6654-QGBZZ,Female,0,No,No,1,Yes,No,Month-to-month,No,Mailed check,19.9,19.9,No
2664-XJZNO,Male,0,Yes,Yes,72,Yes,Fiber optic,Two year,Yes,Credit card (automatic),104.9,7559.55,No
3339-EAQNV,Male,1,Yes,No,72,Yes,Fiber optic,One year,Yes,Credit card (automatic),97.25,7133.1,No
0921-OHLVP,Male,0,No,No,22,Yes,Fiber optic,Month-to-month,No,Electronic check,83.05,1799.3,No
9560-ARGQJ,Female,0,No,Yes,16,Yes,Fiber optic,Month-to-month,Yes,Electronic check,81,1312.15,Yes
8350-NYMVI,Female,0,No,No,39,No,DSL,Month-to-month,No,Bank transfer (automatic),41.1,1597.05,No
6478-HRRCZ,Male,0,Yes,No,32,Yes,DSL,One year,No,Mailed check,70.5,2201.75,No
6857-TKDJV,Male,0,Yes,Yes,67,Yes,No,Two year,No,Bank transfer (automatic),24.65,1620.45,No
0584-BJQGZ,Female,0,No,No,25,Yes,DSL,Month-to-month,Yes,Bank transfer (automatic),78.35,1837.9,No
5134-IKDAY,Female,0,Yes,Yes,1,Yes,Fiber optic,Month-to-month,Yes,Electronic check,69.8,69.8,Yes
5707-ORNDZ,Male,1,No,No,9,Yes,DSL,Month-to-month,No,Electronic check,54.55,494.05,Yes
8993-IZEUX,Male,0,No,No,7,Yes,Fiber optic,Month-to-month,No,Bank transfer (automatic),69.15,488.65,No
5380-AFSSK,Female,0,No,No,5,Yes,Fiber optic,Month-to-month,Yes,Mailed check,93.9,486.85,Yes
8190-ZTQFB,Male,0,No,No,41,No,DSL,One year,Yes,Electronic check,51.35,2075.1,No
8714-EUHJO,Female,0,Yes,Yes,31,Yes,Fiber optic,Month-to-month,Yes,Electronic check,91.15,2995.45,Yes
7321-ZNSLA,Male,0,Yes,Yes,13,No,DSL,Two year,No,Mailed check,40.55,590.35,No
3688-FTHLT,Female,0,No,No,16,Yes,DSL,Month-to-month,Yes,Bank transfer (automatic),63.05,1067.05,No
2568-OIADY,Female,0,Yes,No,37,Yes,Fiber optic,Month-to-month,Yes,Electronic check,99.5,3762,Yes
5825-XJOCM,Male,0,No,Yes,48,Yes,DSL,One year,Yes,Bank transfer (automatic),64.4,3035.35,No
1193-RTSLK,Female,0,No,No,38,Yes,Fiber optic,Month-to-month,Yes,Credit card (automatic),83.9,3233.6,Yes
5923-GXUOC,Male,0,No,No,10,Yes,Fiber optic,Month-to-month,Yes,Electronic check,104.4,1081.45,Yes
2305-MRGLV,Male,0,Yes,No,28,Yes,Fiber optic,Month-to-month,No,Bank transfer (automatic),76.55,2065.4,No
2359-KLTEK,Female,0,Yes,Yes,41,Yes,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),94.9,3848,No
8404-GFGCZ,Male,0,Yes,No,4,Yes,DSL,Month-to-month,No,Electronic check,65.6,250.1,No
2533-TIBIX,Male,0,Yes,Yes,15,No,DSL,Month-to-month,Yes,Bank transfer (automatic),30.2,469.65,No
7137-RYLPP,Male,1,Yes,No,37,Yes,Fiber optic,Month-to-month,Yes,Electronic check,85.7,3171.15,Yes
0114-PEGZZ,Female,0,No,No,33,Yes,Fiber optic,Month-to-month,No,Electronic check,107.55,3645.5,No
3359-DSRKA,Female,0,Yes,Yes,58,Yes,No,Two year,Yes,Mailed check,19.85,1158.85,No
3957-LXOLK,Female,1,No,No,28,Yes,Fiber optic,Month-to-month,Yes,Electronic check,106.15,3152.5,Yes
0562-FGDCR,Female,0,Yes,Yes,72,Yes,DSL,Two year,No,Mailed check,74.55,5430.65,No
6040-CGACY,Female,0,No,No,15,Yes,No,Month-to-month,No,Mailed check,19.6,299.4,No
6582-PLFUU,Male,0,Yes,Yes,51,Yes,No,Two year,No,Credit card (automatic),19.55,1086.75,No
0089-IIQKO,Female,0,Yes,Yes,39,Yes,Fiber optic,Month-to-month,Yes,Credit card (automatic),99.95,3767.4,No
0440-EKDCF,Male,0,Yes,No,62,Yes,DSL,Two year,Yes,Credit card (automatic),60.15,3753.2,No
2718-GAXQD,Female,1,Yes,Yes,4,Yes,DSL,Month-to-month,No,Electronic check,46,181.6,Yes
8180-AKMJV,Female,0,No,No,1,Yes,DSL,Month-to-month,Yes,Credit card (automatic),44.55,44.55,No
4584-LBNMK,Male,1,Yes,No,45,Yes,No,One year,No,Credit card (automatic),24.7,1174.35,No
6413-XKKPU,Male,0,Yes,Yes,17,Yes,Fiber optic,Month-to-month,Yes,Electronic check,89.4,1539.45,Yes
9975-SKRNR,Male,0,No,No,1,Yes,No,Month-to-month,No,Mailed check,18.9,18.9,No
2626-URJFX,Male,0,Yes,Yes,4,Yes,DSL,Month-to-month,Yes,Electronic check,50.9,225.6,Yes
4973-MGTON,Female,0,Yes,No,71,Yes,DSL,Two year,Yes,Credit card (automatic),84.4,5969.3,No
1223-UNPKS,Male,0,Yes,Yes,20,Yes,No,Two year,No,Mailed check,20.05,400,No
3446-QDSZF,Female,0,No,No,4,Yes,DSL,Month-to-month,No,Credit card (automatic),55.5,227.35,No
5117-IFGPS,Male,1,Yes,No,29,Yes,Fiber optic,Month-to-month,Yes,Electronic check,84.3,2357.75,No
7379-FNIUJ,Male,0,No,No,2,Yes,Fiber optic,Month-to-month,No,Electronic check,100.2,198.5,No
1627-AFWVJ,Female,0,No,No,29,Yes,No,Two year,No,Mailed check,19.4,554.25,No
5884-GCYMI,Male,0,No,No,1,Yes,Fiber optic,Month-to-month,No,Mailed check,69.4,69.4,Yes
3217-FZDMN,Female,1,No,No,8,Yes,Fiber optic,Month-to-month,Yes,Credit card (automatic),94.45,742.95,Yes
3943-KDREE,Female,0,No,No,26,Yes,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),74.95,1834.95,Yes
2197-OMWGI,Female,1,Yes,Yes,68,No,DSL,Two year,Yes,Electronic check,53,3656.25,No
9795-VOWON,Male,0,No,No,7,No,DSL,One year,Yes,Credit card (automatic),24.35,150.85,No
1862-SKORY,Female,1,Yes,No,40,No,DSL,Month-to-month,Yes,Electronic check,39.3,1637.4,Yes
5360-XGYAZ,Male,0,Yes,Yes,72,No,DSL,Two year,Yes,Bank transfer (automatic),65.65,4664.5,No
9692-TUSXH,Female,0,No,No,18,Yes,Fiber optic,Month-to-month,Yes,Electronic check,96.05,1740.7,Yes
8920-NAVAY,Male,1,No,No,62,Yes,Fiber optic,One year,Yes,Bank transfer (automatic),110.75,7053.35,No
5600-PDUJF,Male,0,No,No,6,Yes,DSL,Month-to-month,Yes,Credit card (automatic),49.5,312.7,No
8292-TYSPY,Male,0,No,No,19,Yes,DSL,Month-to-month,Yes,Credit card (automatic),55,1046.5,Yes
0567-XRHCU,Female,0,Yes,Yes,69,No,DSL,Two year,Yes,Credit card (automatic),43.95,2960.1,No
9150-KPBJQ,Female,0,No,No,6,Yes,No,Two year,No,Credit card (automatic),19.65,116.85,No
9699-UBQFS,Female,1,Yes,No,43,Yes,Fiber optic,Month-to-month,Yes,Electronic check,94.5,4156.8,No
0708-SJDIS,Female,0,No,No,34,Yes,DSL,Month-to-month,No,Mailed check,65,2157.5,No
4140-WJAWW,Female,0,No,No,5,Yes,No,Month-to-month,No,Credit card (automatic),19.85,108.05,Yes
6928-ONTRW,Female,0,Yes,Yes,72,Yes,No,Two year,No,Credit card (automatic),19.7,1379.8,No
